人员,季度,单位,,110接处警满意度98%的得2分，每超0.01个百分点的加0.05分，每少0.01个百分点的减0.05分,110接报扒窃、盗窃手机类警情下降得0.5分，与一季度环比每升降1个百分点加减0.05分，加满1分为止，扣完1分为止,110接报盗窃民宅类警情与一季度环比下降得0.5分，每升降1个百分点加减0.05分，加满1分为止，扣完1分为止,110接报盗窃电动车、自行车类警情与一季度环比下降得0.5分，升降1个百分点加减0.05分，加满1分为止，扣完1分为止,“微警”建设考评1.5分,“微警务”建设考评1.5分,①“六类侵财案件”发案控制（0.3分）②“六类侵财案件”立案占比（0.3分）,一般违规养犬行为查处0.5分，完成率最高得0.5分，其它单位按比例得分,人口管理1分,以各单位管控重点人员中的吸毒人员因侵财刑事案件被外区抓获的前两年平均数为控制目标，达到或低于目标值的得0.5分，每高1个百分点扣0.02分，扣完0.5分为止,侵财犯罪重点治理0.5分,信息采集会战得分（折算10分计）,入所审查人数最高的得0.2分，其它按比例得分,全市公安机关基础工作信息采集会战4分,公安队伍满意度最高得2分，其它按比例得分,关注对象管控维稳合格率最高的分别得5分,关注对象管控维稳采集率最高的分别得5分,养犬登记办证0.2分，达到目标的单位得分0.2分，每低一个百分点扣0.01分,"刑侦追逃完成得1分，
超1人得0.5分，合计最高得3分",单位户籍化管理3分,反邪教工作2分,同一小区或重点部位一周内连续发生3起同类别侵财警情一次扣1分,吸毒人员查处1分，达到目标数得0.8分，不完成的按比例得分，百警查处数最高的单位得0.2分，其它按比例得分,图侦会战2分,"场所行业从业人员信息采集
1.5分",基础创新项目工作3分,境外人员管控10分,境外人员管控1分,大型犬、烈性犬查处0.1分，完成目标得0.1分，对110和12345接报涉犬警情进行反查，发现有违规养犬举报未改正的扣0.1分，扣完0.5分为止,大干五十天禁毒会战成绩折28分计入,居住证信息采集比对0.5分，百警比中数最高得0.5分，其它按比例得分,居住证信息采集比对1.5分，比中率最高得1.5分，其它按比例得分,居住证信息采集比对1分，百警比中数最高得1分,巡逻盘查信息采集比对0.5分，百警比中数最高得0.5分，其它按比例得分,巡逻盘查信息采集比对1分,巡逻盘查抓获在逃或四类侵财作案成员每人得0.04分，累计不超0.4分。超出按百警抓获最多0.1分，其余按比例得分。巡逻规范检查0.5分，不规范扣0.05分。重大案事件处置处置得当每起加0.05分，加满0.2分为止。,巡逻盘查抓获在逃或四类侵财作案成员每人得0.04分，累计不超0.4分。超出按百警抓获最多0.1分，其余按比例得分。巡逻规范检查0.5分，不规范扣0.05分。重大案事件处置处置得当每起加0.05分，加满0.2分为止。四类盘查重点数据合格率100%得0.4分；90%得0.35分；80%得0.3分；70%得0.25分；60%得0.2分；低于60%不得分。,巡防质效3分,年内各单位110接报盗窃、诈骗、抢夺、抢劫和敲诈勒索等5类侵财警情占110接报的违法犯罪警情的比重，不高于前两年平均值得1分，每升降1个百分点分别加减0.1分，加满0.5分为止，扣完1分为止,年内各单位110接报盗窃、诈骗、抢夺、抢劫和敲诈勒索等5类侵财警情占110接报的违法犯罪警情的比重，不高于去年得1分，每升降1个百分点分别加减0.1分，加满0.5分为止，扣完1分为止,年内各单位立侵财案件较上年同比下降得1分，每升降1个百分点分别加减0.05分，加满1分为止，扣完1分为止,微信办户口最高得0.5分，其它按比例得分,微信办户口最高得1分，其它按比例得分,微警自助报警备案占110接报六类警情绝对数最高得0.5分，其它按比例得分,情报平台测试（临控）扣分,打击传销专项行动1.2分,扫毒专项行动4分,接受微警登记后立治安、刑事案件被破获，按百警比中率绝对数最高得0.5分，其它按比例得分,旅馆住宿登记信息比对0.5分，完成率最高得0.5分，其它按比例得分,旅馆住宿登记信息比对0.75分，比中率最高得0.75分，其它按比例得分,旅馆住宿登记信息比对1分，完成率最高得1分,治安乱点、重点场所打击整治工作2分,派出所消防监督管理0.5分,流动人口管理登记率最高得5分，其它按比例得分；出租房屋登记率最高得5分，其它按比例得分，漏管失控扣2-11分,涉娼涉赌百名民警公诉绝对数最大的得3分，其它按比例得分,涉娼涉赌百名民警刑拘绝对数最大的得8.5分，其它按比例得分,涉娼涉赌百名民警逮捕绝对数最大的得8.5分，其它按比例得分,涉娼涉赌逮捕、直诉人员数每完成1人得0.5分，最高得3分,涉毒逮捕、直诉达到目标数得3分，每超1人加0.5分，最高加2分，不完成的按比例得分,涉稳人员信息采集率和涉稳警情信息合格率最高的单位各得0.4分，其它按比例得分；人员管控战果加分0.2分,涉稳人员信息采集率和涉稳警情信息合格率最高的单位各得0.5分，其它按比例得分；,涉稳人员管控3分,涉稳处置工作加分,涉稳重点人员管控3分,涉警人员信息采集1.5分,涉黑涉恶类案件逮捕、直诉达到目标值得3分，每超过1人加0.5分，加分不封顶，不完成按比例得分，扣完3分为止,烟花爆竹禁放工作考核10分,"电话回访
熟悉率最高得1分，其它按比例得分",短信平台发送安全防范信息量最高得0.5分，其它按比例得分,短信平台发送安全防范信息，每周发送一次，完成既得0.5分，每少一次扣0.1分。一次不发都不得分,社会治安满意度电话回访最高得1.5分，其它按比例得分,社会治安满意度电话回访最高得1分，其它按比例得分,社区侵财性案件零发案或者发案后100%回访的得1分。其余单位按本派出所实际回访数/应回访数×1分计分,社区侵财警情控制得分,社区保安力量建设0.5分,社区保安力量建设得分,社区工作考核4分,社区民警“站高峰”在岗率0.5分，全部在位的得基本分0.5分，发现不在位的每次扣0.1分,"社区民警每周完成20户入户调查得1.5分，每少一户扣0.05分,新入户登记人员，未入户调查的，每发现一起扣0.02分，扣完1.5分为止","社区民警每周完成20户得1分少一户扣0.05分,新入户登记人员未入户调查每发现一起扣0.02分，扣完1分为止",社区民警见警率最高得40分,社区治安满意率最高得30分,社区消防监督管理1分,社区防范1分：①社区侵财警情控制0.5分,社区防范1分：②社区保安力量建设0.5分,禁毒冲刺会战成绩折20分计入,管控吸毒人员因侵财刑事案件被逮捕、直诉或涉艾侵财犯罪嫌疑人被医院鉴定关押的，完成1人得0.75分，最高2分,"经侦追逃
每抓获1名境外新增逃犯或协助检察机关每抓获1名职务犯罪境外逃犯得2分",维护安全工作1分,维稳人员信息采集率和涉稳警情信息合格率最高的单位各得0.4分，其它按比例得分；人员管控战果加分0.2分,网吧上网登记信息比对0.5分，完成率最高得0.5分，其它按比例得分,网吧上网登记信息比对0.75分，比中率最高得0.75分，其它按比例得分,网吧上网登记信息比对1分，完成率最高得1分,警卫、安保执勤、维稳由治安大队、维稳办依据考核方案最高单位分别得0.5分，其他按比例得分,警卫、安保执勤、维稳由治安大队、维稳办依据考核方案最高单位分别得10分，其他按比例得分,重点人员管控2.5分,重点人员管控5.5分,重点人员经营管控2分,防控体系建设建设得分10分,非法集资专项整治行动1.2分,食药环百名民警刑拘绝对数最大的得15分，其它按比例得分,食药环节会战2分,食药环逮捕、直诉人员数每完成1人得0.75分，加分不封顶，不完成不得分,季度得分
c12,第一季度,A1派出所,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.31818181818182134,0.7746442527464426,0.8333333333333333,0.5,0.4951644100580272,0.7924528301886792,0.45833333333333315,0.0,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.19999999999999987,0.5,0.8333333333333334,0.616470588235294,0.5,1.0,0.5,0.3922942206654992,0.23333333333333336,0.6562500000000001,0.5103070175438598,0.34504132231404955,0.9015151515151516,0.11447811447811447,0.5544827586206896,0.19285714285714287,0.7647058823529413,0.9411764705882353,0.5003996802557955,1.0,0.5279187817258882,0.5416666666666666,0.21621621621621617,0.4329268292682927,1.0,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.0,0.5,1.0,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,1.0,1.0,0.5,0.2857142857142856,0.5714285714285723,0.25000000000000017,0.5,0.5,0.5909090909090905,0.5,0.5,0.5,0.5408092485549132,0.0,0.5,0.5,1.0,0.3446327683615818,0.4,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,1.0,0.7011494252873565,0.20114942528735624,0.5,0.5,1.0,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.38691235755308034
c12,第二季度,A1派出所,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.31818181818182134,0.7746442527464426,0.8333333333333333,0.5,0.4951644100580272,0.7924528301886792,0.45833333333333315,0.0,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.19999999999999987,0.5,0.8333333333333334,0.616470588235294,0.5,1.0,0.5,0.3922942206654992,0.23333333333333336,0.6562500000000001,0.5103070175438598,0.34504132231404955,0.9015151515151516,0.11447811447811447,1.0,0.19285714285714287,0.7647058823529413,0.9411764705882353,0.5003996802557955,1.0,0.5279187817258882,0.5416666666666666,0.21621621621621617,0.5243902439024389,1.0,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.0,0.5,1.0,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,1.0,1.0,0.5,0.2857142857142856,0.5714285714285707,0.25000000000000017,0.5,0.5,0.454545454545454,0.5,0.5,0.5,0.5408092485549132,0.0,1.0,0.5,1.0,0.3446327683615818,0.4,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,1.0,0.7011494252873565,0.20114942528735624,0.5,0.5,1.0,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.4040175722438384
c12,第三季度,A1派出所,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.31818181818182134,0.7746442527464426,0.6666666666666664,0.5,0.4951644100580272,0.7924528301886792,0.45833333333333315,0.0,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.19999999999999987,0.5,0.8333333333333334,0.616470588235294,0.5,1.0,0.5,0.3922942206654992,0.18333333333333332,0.6562500000000001,0.5103070175438598,0.34504132231404955,0.9015151515151516,0.11447811447811447,0.10896551724137932,0.19285714285714287,0.7647058823529413,0.9411764705882353,0.5003996802557955,1.0,0.5279187817258882,0.5416666666666666,0.21621621621621617,0.34146341463414637,1.0,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.0,0.0,1.0,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,1.0,1.0,0.5,0.2857142857142856,0.5714285714285707,0.25000000000000017,0.5,0.5,0.727272727272727,0.5,0.5,0.5,0.5408092485549132,0.0,0.0,0.5,1.0,0.3446327683615818,0.4,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,1.0,0.7011494252873565,0.1264367816091954,0.5,0.5,1.0,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.3662862480531815
c12,第四季度,A1派出所,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.31818181818182134,0.7746442527464426,1.0,0.5,0.4951644100580272,0.7924528301886792,0.45833333333333315,0.0,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.19999999999999987,0.5,0.8333333333333334,0.616470588235294,0.5,1.0,0.5,0.3922942206654992,0.28333333333333344,0.6562500000000001,0.5103070175438598,0.34504132231404955,0.9015151515151516,0.11447811447811447,0.5544827586206896,0.19285714285714287,0.7647058823529413,0.9411764705882353,0.5003996802557955,1.0,0.5279187817258882,0.5416666666666666,0.21621621621621617,0.4329268292682927,1.0,0.5,0.5,0.5045454545454546,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.0,1.0,1.0,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.19166666666666662,0.5,1.0,1.0,0.5,0.2857142857142856,0.5714285714285707,0.25000000000000017,0.5,0.5,0.5909090909090905,0.5,0.5,0.5,0.5408092485549132,0.0,0.5,0.5,1.0,0.3446327683615818,0.4,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,1.0,0.7011494252873565,0.27586206896551724,0.5,0.5,1.0,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.3904332523622212
c21,第一季度,A2派出所,0.0,0.0,1.0,1.0,1.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,1.0,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,0.8333333333333334,0.616470588235294,0.5,0.31249999999999906,0.5,0.5403104052177063,0.30740740740740735,0.6562500000000001,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.048793103448275865,0.18571428571428575,0.8882352941176471,0.9705882352941176,0.38209432454036774,1.0,0.8769035532994924,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,1.0,0.48148148148148145,0.253968253968254,1.0,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.09523809523809491,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.4787018255578093,0.8169014084507042,0.37163561076604557,1.0,0.9770114942528736,0.3856321839080459,0.5,0.5,0.25,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.4521452381024608
c21,第二季度,A2派出所,0.0,0.0,1.0,1.0,1.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,1.0,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,0.8333333333333334,0.616470588235294,0.5,0.31249999999999906,0.5,0.5403104052177063,0.30740740740740735,0.6562500000000001,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.05172413793103448,0.18571428571428575,0.8882352941176471,0.9705882352941176,0.38209432454036774,1.0,0.8769035532994924,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,1.0,0.48148148148148145,0.253968253968254,1.0,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.09523809523809491,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.4787018255578093,0.8169014084507042,0.37163561076604557,1.0,0.9770114942528736,0.3856321839080459,0.5,0.5,0.25,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.4522216909400923
c21,第三季度,A2派出所,0.0,0.0,1.0,1.0,1.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,1.0,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,0.8333333333333334,0.616470588235294,0.5,0.31249999999999906,0.5,0.5403104052177063,0.30740740740740735,0.6562500000000001,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.04586206896551725,0.18571428571428575,0.8882352941176471,0.9705882352941176,0.38209432454036774,1.0,0.8769035532994924,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,1.0,0.48148148148148145,0.253968253968254,1.0,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.09523809523809491,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.4787018255578093,0.8169014084507042,0.37163561076604557,1.0,0.9770114942528736,0.3856321839080459,0.5,0.5,0.25,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.45206878526482935
c21,第四季度,A2派出所,0.0,0.0,1.0,1.0,1.0,0.34285714285714136,0.4732919254658391,0.31818181818182134,0.7746442527464426,0.8271604938271606,0.5,0.4951644100580272,1.0,0.45833333333333315,0.4729448491155042,0.42857142857142677,0.5,0.5,0.7390624999999998,0.5,0.4679569892473114,0.5,0.8333333333333334,0.616470588235294,0.5,0.31249999999999906,0.5,0.5403104052177063,0.30740740740740735,0.6562500000000001,0.5103070175438598,0.3545454545454546,0.45405669599217985,0.3044091710758377,0.048793103448275865,0.18571428571428575,0.8882352941176471,0.9705882352941176,0.38209432454036774,1.0,0.8769035532994924,0.5606060606060619,0.4254577157802964,0.5564516129032259,0.5272727272727291,0.5,0.5,0.5045454545454546,0.42857142857142777,1.0,0.48148148148148145,0.253968253968254,1.0,0.6944444444444444,0.8620689655172411,0.07222222222222223,0.34196078431372545,0.27647058823529413,0.3529411764705883,0.375,0.5,0.5,0.26419753086419767,0.5,0.467198260239217,0.5571428571428567,0.5,0.09523809523809491,0.622119815668202,0.5766129032258065,0.5,0.5,0.6636363636363612,0.5,0.5,0.5,0.5408092485549132,0.45161290322580677,0.5,0.5,0.9354838709677452,0.3461913111240988,0.36724137931034484,0.5,0.5,0.3907124010554091,0.7142156862745098,0.5,0.5,0.5,0.3235294117647111,0.4787018255578093,0.8169014084507042,0.37163561076604557,1.0,0.9770114942528736,0.3856321839080459,0.5,0.5,0.25,0.4640909090909091,0.07044444444444446,0.5,0.6470588235294118,0.4521452381024608
c22,第一季度,A2派出所,0.10714285714285679,0.500000000000002,1.0,1.0,1.0,1.0,0.5652173913043474,0.31818181818182134,0.8454987834549879,0.6666666666666664,0.5,0.4951644100580272,1.0,0.45833333333333315,0.29032258064516075,0.0,0.5,0.5,0.37499999999999994,0.5,0.8266666666666668,0.5,1.0,0.12000000000000004,0.5,0.32552083333333165,0.5,0.0,0.22500000000000003,1.0,0.9013157894736842,0.40082644628099173,0.43939393939393945,1.0,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,1.0,0.8769035532994924,0.5606060606060619,0.7297297297297298,0.7378048780487804,0.5272727272727291,0.5,0.5,0.0,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.4666666666666666,0.0,0.2333333333333333,0.29411764705882354,0.1411764705882353,0.0,0.375,0.5,0.5,0.1666666666666666,0.5,0.03370786516853935,0.5,0.5,0.33910533910533863,0.6666666666666651,0.5000000000000003,0.5,0.5,0.363636363636363,0.5,0.5,0.5,1.0,0.2096774193548385,0.5,0.5,0.5,0.24858757062146886,0.08000000000000007,0.5,0.5,0.2955145118733509,1.0,0.5,0.5,0.5,1.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,0.5395332636711948,0.6839080459770115,0.5,0.5,0.49242424242424243,0.4640909090909091,0.22,0.5,1.0,0.46019802768652956
c22,第二季度,A2派出所,0.10714285714285679,0.500000000000002,1.0,1.0,1.0,1.0,0.5652173913043474,0.31818181818182134,0.8454987834549879,0.6666666666666664,0.5,0.4951644100580272,1.0,0.45833333333333315,0.29032258064516075,0.0,0.5,0.5,0.37499999999999994,0.5,0.8266666666666668,0.5,1.0,0.12000000000000004,0.5,0.32552083333333165,0.5,0.0,0.22500000000000003,1.0,0.9013157894736842,0.40082644628099173,0.43939393939393945,1.0,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,1.0,0.8769035532994924,0.5606060606060619,0.7297297297297298,0.8048780487804876,0.5272727272727291,0.5,0.5,0.0,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.4666666666666666,0.0,0.2333333333333333,0.29411764705882354,0.1411764705882353,0.0,0.375,0.5,0.5,0.1666666666666666,0.5,0.03370786516853935,0.5,0.5,0.33910533910533863,0.7142857142857139,0.5000000000000003,0.5,0.5,0.0,0.5,0.5,0.5,1.0,0.2096774193548385,1.0,0.5,0.0,0.24858757062146886,0.08000000000000007,0.5,0.5,0.2955145118733509,1.0,0.5,0.5,0.5,1.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,0.5395332636711948,0.6839080459770115,0.5,0.5,0.49242424242424243,0.4640909090909091,0.22,0.5,1.0,0.46449616397721805
c22,第三季度,A2派出所,0.10714285714285679,0.500000000000002,1.0,1.0,1.0,1.0,0.5652173913043474,0.31818181818182134,0.8029197080291969,0.3333333333333336,0.5,0.4951644100580272,1.0,0.45833333333333315,0.29032258064516075,0.0,0.5,0.5,0.0,0.5,0.8266666666666668,0.5,1.0,0.12000000000000004,0.5,0.32552083333333165,0.5,0.0,0.18333333333333332,1.0,0.9013157894736842,0.40082644628099173,0.43939393939393945,1.0,0.12075431034482759,0.25991709183673467,0.6366463826910075,0.7341628959276009,0.46487809752198245,1.0,0.8769035532994924,0.5606060606060619,0.7297297297297298,0.6707317073170732,0.5272727272727291,0.5,0.5,0.0,0.42857142857142777,0.3894210745522698,0.3918757467144564,0.264062614293029,0.14285714285714285,0.0,0.0,0.2333333333333333,0.29411764705882354,0.1411764705882353,0.0,0.375,0.5,0.5,0.1666666666666666,0.5,0.03370786516853935,0.5,0.5,0.33910533910533863,0.7142857142857139,0.5000000000000003,0.5,0.5,0.727272727272727,0.5,0.5,0.5,1.0,0.2096774193548385,0.0,0.5,1.0,0.24858757062146886,0.08000000000000007,0.5,0.5,0.2955145118733509,1.0,0.5,0.5,0.5,1.0,0.2925239061141698,0.4384370740572468,0.26537767982368266,0.7142857142857142,0.5395332636711948,0.36781609195402293,0.5,0.5,0.49242424242424243,0.4640909090909091,0.22,0.5,1.0,0.4500862520424293
